,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_model unconvolved_low_2sig,lya_model unconvolved_low_1sig,lya_model unconvolved_median,lya_model unconvolved_high_1sig,lya_model unconvolved_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_intrinsic unconvolved_low_2sig,lya_intrinsic unconvolved_low_1sig,lya_intrinsic unconvolved_median,lya_intrinsic unconvolved_high_1sig,lya_intrinsic unconvolved_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_ism unconvolved_low_2sig,lya_ism unconvolved_low_1sig,lya_ism unconvolved_median,lya_ism unconvolved_high_1sig,lya_ism unconvolved_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_reversal unconvolved_low_2sig,lya_reversal unconvolved_low_1sig,lya_reversal unconvolved_median,lya_reversal unconvolved_high_1sig,lya_reversal unconvolved_high_2sig,lya_model unconvolved_fluxes,vs value,am value,fw_L value,fw_G value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,d2h value,p value,wave_lya,flux_lya,error_lya,data_mask_lya
27,2.5961820556596487e-19,5.676669849198427e-19,9.708200059724015e-19,1.5197557431543111e-18,2.682377603833885e-18,8.375312635301645e-20,3.8760023488849367e-19,8.4238197484363265e-19,1.4709975653661018e-18,2.95254534118932e-18,1.4591731441788248e-18,2.601960796789704e-18,4.065724730770934e-18,6.354703544933804e-18,1.3786647935244476e-17,1.403110271729739e-18,2.57502813875983e-18,4.034389623940003e-18,6.269063745021465e-18,1.3104805704157404e-17,0.09440618698848878,0.15711340856656686,0.2398161428859757,0.338206699895685,0.467536205099852,0.025080906918189615,0.10066719079160306,0.21287391550150267,0.3509998810996215,0.5261703861387834,0.1885509657248872,0.2185321921291988,0.254651806403782,0.3050477404207421,0.5121035376187436,0.18499693229534891,0.2138966218807364,0.2491973943172884,0.2975292981939623,0.4754576172316897,,,,,,,,,,,,,,1215.9829308502842,4.234928003602085e-15,3.625393789880542e-15,0.0
28,3.616840018854182e-19,7.642655620265108e-19,1.2648936811563542e-18,1.9261463865635653e-18,3.222881437981989e-18,2.543945413127726e-19,6.916015412660312e-19,1.2550971643306655e-18,1.9979818142726496e-18,3.74716614266299e-18,1.461781105071048e-18,2.6122031007544068e-18,4.078509405212812e-18,6.354257347720326e-18,1.2811292148927776e-17,1.3778832417317288e-18,2.570137763314356e-18,4.043079282560671e-18,6.260456824456416e-18,1.2300993492450592e-17,0.1386171887921984,0.21817836000892463,0.3127288976794199,0.41665661561463235,0.5440048026642824,0.08334661566212749,0.18931048751805699,0.3179445182400188,0.4546082062503009,0.6124132410872801,0.1918418844428841,0.22294079813355683,0.26003489517257194,0.3131349673840325,0.5797430117703627,0.18846656669571119,0.21856880745721063,0.25477340215089683,0.3056650725193795,0.5753245412010599,,,,,,,,,,,,,,1216.0364155617165,9.569965724683419e-15,4.88748969794619e-16,0.0
29,4.736800103308881e-19,9.66967762391086e-19,1.5574376248374594e-18,2.3304059127406337e-18,3.733197718927957e-18,4.334973691013717e-19,9.782351926078308e-19,1.6374417849702312e-18,2.495220786828968e-18,4.31123392094544e-18,1.464876600536147e-18,2.618449010182953e-18,4.09110538737155e-18,6.341858689318921e-18,1.176155304900982e-17,1.34412981451233e-18,2.5687355155794232e-18,4.052952557269957e-18,6.250050900255989e-18,1.1370580358994318e-17,0.19347706488535746,0.28424028951069663,0.3850471321314846,0.4900817924701384,0.6115993148354387,0.16022946027471968,0.2822230525815143,0.41217054208296877,0.5413733449898889,0.6809466316755397,0.1955986702945937,0.22793967144697655,0.2662838729803614,0.3230797140200531,0.6532166874616638,0.1924551007678282,0.22387283933787594,0.2613384905172116,0.31532858571792566,0.6759583107210985,,,,,,,,,,,,,,1216.0899002731487,1.331209280445708e-14,7.210778630362121e-16,0.0
30,5.786678777299728e-19,1.1589415724687344e-18,1.8361467258932656e-18,2.709991438478465e-18,4.202908105893272e-18,5.777202050471661e-19,1.2267906457691454e-18,1.971101036554349e-18,2.9364889733271507e-18,4.7695276925998966e-18,1.4619842050901947e-18,2.6231904745006934e-18,4.103568298027469e-18,6.302711989439989e-18,1.0828591184831185e-17,1.2953236230980843e-18,2.561608781219465e-18,4.064132357594702e-18,6.224970476425095e-18,1.0720168070020978e-17,0.25505394293587186,0.35131339573899867,0.45413608708110015,0.556538563099537,0.6706086048752301,0.2451920155548775,0.3690117290506737,0.4942582918398907,0.6109889700918985,0.7340832016338837,0.20018104315107763,0.23347593639031033,0.2735861345556374,0.3341611239632823,0.7223297632579974,0.19689154923816662,0.22960615835559137,0.2685921815068676,0.3267767412670992,0.7735396022793604,,,,,,,,,,,,,,1216.143384984581,1.2498469483111558e-14,2.911686074662164e-15,0.0
31,6.650409199636952e-19,1.3348848818603098e-18,2.0951548602808324e-18,3.0674105133116594e-18,4.594975618050327e-18,6.754733512490175e-19,1.4216075542185878e-18,2.2580657005080383e-18,3.333758108254815e-18,5.178402946278078e-18,1.443494121622965e-18,2.6206934342089015e-18,4.105243833022238e-18,6.2433075475014504e-18,1.0268331207653879e-17,1.238066484687877e-18,2.5493134627402243e-18,4.071291259201439e-18,6.201735080329537e-18,1.0286621788541994e-17,0.3177706175689065,0.4156279762029237,0.5176071987230498,0.6147112259545466,0.7210175424941143,0.3274840214307014,0.4459993879483665,0.5628253053051075,0.6677868410630562,0.7752224531697469,0.20477018682446596,0.23946826994604165,0.28150666328431895,0.34679057206930364,0.784715128591202,0.20191952061680402,0.23582022289734297,0.27673953649301114,0.3400629872524413,0.851060987375472,,,,,,,,,,,,,,1216.1968696960132,1.1894090178505969e-14,1.618438164947915e-15,0.0
32,7.263480599858589e-19,1.4852253077192609e-18,2.329292734278303e-18,3.382649636112109e-18,4.963793682638321e-18,7.225449080577131e-19,1.5839381004728733e-18,2.4990842851040935e-18,3.6636823607572396e-18,5.529704695733348e-18,1.4092261410586946e-18,2.6065233776395847e-18,4.098909278394336e-18,6.17819842853167e-18,9.852540004699008e-18,1.1684753769156234e-18,2.5388827622100087e-18,4.076376791584942e-18,6.174977566075631e-18,9.887387545887718e-18,0.37906693625764765,0.4763923493307172,0.5748175783295681,0.6661816593789865,0.7633699210954463,0.40154477093939,0.512892069968363,0.6202958562859373,0.7141297685406526,0.8082294854505043,0.2097201015827986,0.24619569198650226,0.2902057647122895,0.36139975276663133,0.8385825970885548,0.2069326403594221,0.24246882504111097,0.2856197798024207,0.35451134535307205,0.9060350362633387,,,,,,,,,,,,,,1216.2503544074455,9.315809969002082e-15,1.7755042336103113e-15,0.0
33,7.684709888702442e-19,1.6175079576312686e-18,2.5321002647309282e-18,3.661758124862477e-18,5.293313883220749e-18,7.203240736016145e-19,1.7103222202024849e-18,2.6974163716788496e-18,3.9367010327450225e-18,5.801885246229432e-18,1.3580457400569058e-18,2.5869755357691742e-18,4.085048036845991e-18,6.130794812821084e-18,9.510339414730392e-18,1.0892410989134903e-18,2.5283723044478076e-18,4.0747639187036674e-18,6.152182923189191e-18,9.620296501102238e-18,0.43812268466932136,0.5320439109019387,0.6259035949364256,0.7106684616838385,0.7992876688744432,0.4678769857288956,0.5701254164753977,0.6681923955808619,0.7516242359365173,0.8344769988419618,0.21505326420319273,0.25364335233883933,0.29990079568471967,0.37806999405094927,0.8836463765112741,0.2123899661282171,0.25005740609976357,0.2953552269507799,0.3713181397450723,0.9434376827576839,,,,,,,,,,,,,,1216.3038391188777,1.1679441927122029e-14,2.0206165468436704e-15,0.0
34,7.875267608097554e-19,1.7253454361102852e-18,2.7044960533677323e-18,3.909114628456069e-18,5.566524940869086e-18,6.797529591927689e-19,1.810327573000216e-18,2.8591216872108638e-18,4.1648294080404195e-18,6.053894038263002e-18,1.2834370317276845e-18,2.5573308310775387e-18,4.0693761431593604e-18,6.0671875709109505e-18,9.27513495268787e-18,9.859482294309336e-19,2.514555451357403e-18,4.0714176889890384e-18,6.114026338171347e-18,9.429505244617109e-18,0.492952543347375,0.5823612399775547,0.6707779292197826,0.7487268137827074,0.8283534971966903,0.5259683309443431,0.6192512754695223,0.7081790812275048,0.7828990747973656,0.8559483113332779,0.2208013897405219,0.26139979017145915,0.3102880077439187,0.39661728628680565,0.9166831994119478,0.21820131390386366,0.2579933530795731,0.30607739053368144,0.3897798791139914,0.966889637925223,,,,,,,,,,,,,,1216.35732383031,1.1519463273241232e-14,1.672050640757118e-15,0.0
35,7.636771138112984e-19,1.8136332847205133e-18,2.852923929358107e-18,4.106027279677696e-18,5.842099203326432e-18,5.956412314998066e-19,1.883207869461801e-18,2.997373295921521e-18,4.350445641572035e-18,6.2491541769077356e-18,1.192735300725109e-18,2.5333122844282866e-18,4.05027991828475e-18,6.005639074830914e-18,9.117474335619148e-18,8.285489217531096e-19,2.5004147027794317e-18,4.063629190788854e-18,6.0720176786931325e-18,9.233333756246074e-18,0.5432621695866999,0.6273593118039931,0.7097995196544138,0.7806650099900553,0.852045476613949,0.5763276553703994,0.661371039601324,0.7417998528292307,0.8087581796013548,0.8735177366540818,0.22709159969759335,0.2694162805416242,0.32173537880918546,0.4176638689442489,0.9419304563890382,0.2244626981053368,0.2663220411086835,0.3173613772695261,0.4114518379778383,0.9810626008153369,,,,,,,,,,,,,,1216.4108085417422,7.718761317908277e-15,5.480279513752572e-16,0.0
36,7.126097306742814e-19,1.878158131186997e-18,2.9756107521041597e-18,4.279563893901726e-18,6.057992169478757e-18,4.788334949757725e-19,1.9422538416959378e-18,3.1064106578040157e-18,4.4989845173602504e-18,6.406846214714884e-18,1.0770024989948071e-18,2.5060349453262935e-18,4.0307462599616506e-18,5.952115809847013e-18,8.903287222760619e-18,6.31825254401125e-19,2.4834610007648612e-18,4.052995140480317e-18,6.021498671513107e-18,9.035936144494354e-18,0.5887126297893305,0.6672706442162947,0.7432129177095186,0.8076464597127286,0.8712971610394763,0.6199309336173399,0.6971091616013327,0.7702547539704017,0.8304900029722134,0.888095099823571,0.23371343433458885,0.27814025209387355,0.33350529375563076,0.44048869093589227,0.9605177496004306,0.2312354295666613,0.2749987788505063,0.3294829765261281,0.43483133227466286,0.9888507435653257,,,,,,,,,,,,,,1216.4642932531744,7.412428443568952e-15,9.4949844339973e-16,0.0
37,6.060570604253118e-19,1.9311445216439885e-18,3.0752000806871613e-18,4.410196358856652e-18,6.228484605062263e-18,3.638336557865549e-19,1.987824147286483e-18,3.193552402531309e-18,4.6084654784092634e-18,6.568092484790481e-18,9.248840715128227e-19,2.476449017565422e-18,4.006065735276256e-18,5.892093802546192e-18,8.762433264441587e-18,4.647281297767582e-19,2.463673879968257e-18,4.031060485478753e-18,5.9553497719743385e-18,8.877938152471972e-18,0.6295586317846127,0.7021674806905528,0.7718900169464467,0.8302622594719583,0.8871199622723451,0.6580140218779742,0.7278896381645882,0.7945301970454486,0.8487932917057094,0.900529910303795,0.24089808220067474,0.2876022167892007,0.34636184352218835,0.4655229665071209,0.9733105853746251,0.23837686202905267,0.28445669247420713,0.3424613837622985,0.4612550267538021,0.9929861280022567,,,,,,,,,,,,,,1216.5177779646067,6.363489984437263e-15,9.443231127845815e-16,0.0
38,4.888060068889039e-19,1.968675249265183e-18,3.154597863406041e-18,4.50470632444532e-18,6.3590715605555866e-18,2.920471234757539e-19,2.0172592035472037e-18,3.259644869866426e-18,4.6871537437574954e-18,6.6611617510229e-18,7.515822821697622e-19,2.449607582694971e-18,3.981590567394245e-18,5.8250664820433165e-18,8.61717341367524e-18,3.5390672104653264e-19,2.4322118448087784e-18,4.010298866640441e-18,5.8954013985495774e-18,8.708651355888893e-18,0.6658272598145192,0.7323895370840405,0.7964019037069956,0.849283877201127,0.9002094819901888,0.6909974090167759,0.7544902266970577,0.8151934784367889,0.8642537875173962,0.9109690413397387,0.24845591328354782,0.2970614374444941,0.3597901418025893,0.4916797038183965,0.9823098489300068,0.24603248163621097,0.29413321674029674,0.35598048405744526,0.48850537327078797,0.9952335011144099,,,,,,,,,,,,,,1216.571262676039,5.394198734924229e-15,1.6447422567481883e-16,0.0
39,3.9421549016713986e-19,1.9847548502419694e-18,3.2102462099847997e-18,4.579808021307287e-18,6.4537373538604466e-18,2.3280451930903615e-19,2.01990883228422e-18,3.310417775285474e-18,4.741895850837298e-18,6.743846551270504e-18,5.846485005722963e-19,2.3987763558341217e-18,3.948549028689495e-18,5.7511761934757984e-18,8.447693112834412e-18,2.7963424200437817e-19,2.3899062244096052e-18,3.978386864284835e-18,5.817382309788968e-18,8.568643619855433e-18,0.6979498902368667,0.75873115208807,0.8173918724960733,0.865405618108679,0.9112538132928515,0.7196707867079544,0.7775769676948304,0.8329946621016964,0.877579378226318,0.9197208229590517,0.2564659152849966,0.3072636290813765,0.3741120006540074,0.5194753466201969,0.9883695371323985,0.2542545869378318,0.3043259972828269,0.3706954326574282,0.5175589960564114,0.99641041452512,,,,,,,,,,,,,,1216.6247473874712,4.607396278989149e-15,1.5297628852000395e-15,0.0
40,3.0656164436123523e-19,1.9871987676493275e-18,3.251724321995427e-18,4.631001718571054e-18,6.51145856652125e-18,1.807680030472079e-19,2.0159077355560545e-18,3.3363949858847608e-18,4.779997438161467e-18,6.764221349850692e-18,4.293945713478167e-19,2.353849451067684e-18,3.9069870510792215e-18,5.675262203247025e-18,8.311241502498144e-18,2.1832688494018633e-19,2.346072451621617e-18,3.940601434598837e-18,5.7435016909810546e-18,8.430500750949404e-18,0.7259800111900774,0.7817348429150608,0.83540238602611,0.8789391098399408,0.9204589244398523,0.7443350765907341,0.797798612333233,0.8483840460071519,0.8891324760495359,0.92741388372333,0.2649963698126599,0.317847457676794,0.3889899890805366,0.5487082918334251,0.9922897111904376,0.2625942820982107,0.31514346965538037,0.38594433843962267,0.5483006027295574,0.9971796100726755,,,,,,,,,,,,,,1216.6782320989034,3.734412405673054e-15,1.6709726114602416e-15,0.0
41,2.411362548728143e-19,1.9789862623878454e-18,3.274009295072907e-18,4.662260856749022e-18,6.553998639199941e-18,1.4742543736761674e-19,2.005127745715665e-18,3.35412050195255e-18,4.7896474033993994e-18,6.7537204259681556e-18,3.1952530577761624e-19,2.3038081900525403e-18,3.863157705862864e-18,5.593037448957084e-18,8.154922240235487e-18,1.7455758246476634e-19,2.298705368546347e-18,3.897923659453571e-18,5.6659176391276245e-18,8.250690949319536e-18,0.7502657039080135,0.8016729283271744,0.8509120348824841,0.8906335271931324,0.9281453923281727,0.7661929392943914,0.8155470376850373,0.8618525199682723,0.8990908668986042,0.9339743949190381,0.2732952860884269,0.3289713166440733,0.40479727594509,0.5784170106201644,0.9948400031570701,0.2710915285169298,0.3264081531508931,0.4019465790133517,0.5797271484182239,0.9975947671908281,,,,,,,,,,,,,,1216.7317168103357,4.022531894934233e-15,4.551139069125304e-16,0.0
42,1.9118656869366745e-19,1.959381261910687e-18,3.2758852617254447e-18,4.677095099952367e-18,6.555990027948077e-18,1.2426115313247847e-19,1.9841368890315375e-18,3.351258171571816e-18,4.792285242765253e-18,6.7464922631024194e-18,2.4093741039816e-19,2.2499858270571627e-18,3.806584210710628e-18,5.508627497567772e-18,7.968641126981428e-18,1.4212340127604937e-19,2.2413082952655575e-18,3.8411619290601725e-18,5.578022455330566e-18,8.074411194031353e-18,0.7714546040609281,0.8191420198111194,0.8643008554283595,0.9006911265107048,0.9349139879670976,0.7854139354225264,0.8309751638626423,0.8736122931607948,0.907752821043278,0.93976471077572,0.2819811029843443,0.3405917030081622,0.4215535878731883,0.6082233348373525,0.9961569715375241,0.28013164191077705,0.33816373821210105,0.4190433078053752,0.61112580203162,0.9979958948955883,,,,,,,,,,,,,,1216.785201521768,2.949576354985719e-15,1.4219733613414156e-16,0.0
43,1.531974491948929e-19,1.9311694039582953e-18,3.265918585646868e-18,4.6576829678596305e-18,6.551697436448702e-18,1.070362592378721e-19,1.9486717370572225e-18,3.333124862225833e-18,4.773999294260485e-18,6.724034340554113e-18,1.8816097434712376e-19,2.187437692129968e-18,3.745258700967653e-18,5.413806148675756e-18,7.830061586326065e-18,1.203679875567179e-19,2.1807402949339342e-18,3.781321215641517e-18,5.481850002013323e-18,7.91856292032445e-18,0.7904038263566845,0.8344664311737878,0.8759385006927203,0.9092919916625273,0.9405397233590691,0.8026069775987031,0.8446187808916223,0.8840308387190836,0.915411437112201,0.9446893588131836,0.29143900046228455,0.3524580110211321,0.43903534638217945,0.6384650826767657,0.9968883209522473,0.28943778322463865,0.3504202264235905,0.4368875739771618,0.6429292763008684,0.9982944819841328,,,,,,,,,,,,,,1216.8386862332002,2.431869600678535e-15,4.145764735796981e-16,0.0
44,1.2589468070181662e-19,1.8884009133520738e-18,3.2475103618343568e-18,4.6349190004930356e-18,6.535687637535832e-18,9.149276877983092e-20,1.90255389525377e-18,3.311521415330214e-18,4.73786017978674e-18,6.690569913936415e-18,1.497591471770897e-19,2.126860547428974e-18,3.6740561546995064e-18,5.3143421786566855e-18,7.668029091985697e-18,1.0209639217974479e-19,2.11039922938893e-18,3.7094278032814216e-18,5.376439123678985e-18,7.774154732640712e-18,0.8067301058078172,0.8475694437046929,0.8858980571617215,0.9165181663115292,0.945180510754135,0.8177411134024626,0.8567678769905298,0.8932083962497008,0.9221501229265262,0.9490418564273312,0.30097224199960926,0.3649971559431049,0.4567523420095792,0.66745621096733,0.99713238113552,0.2994167755956766,0.3631165625188592,0.45535515443618185,0.6739483740280874,0.9985261884690786,,,,,,,,,,,,,,1216.8921709446324,3.077742089741042e-15,4.2520073504943003e-16,0.0
45,1.0422939180912604e-19,1.8427306406487964e-18,3.207853819930904e-18,4.5932509449099504e-18,6.48250499820284e-18,7.773103773444593e-20,1.8497785015837697e-18,3.268792424573592e-18,4.6893881105011985e-18,6.6331723973691545e-18,1.219051727319745e-19,2.0447360925666632e-18,3.595946161330806e-18,5.203070204065199e-18,7.515389561611311e-18,8.594043500475232e-20,2.0376862666919783e-18,3.6319490071521996e-18,5.2648628933810275e-18,7.6103608354046e-18,0.8209945609618865,0.8588156045245839,0.8942751264945887,0.9224603643925562,0.9486947685284993,0.8314556735763309,0.8676010620438422,0.9013639041161141,0.9281328206803707,0.9530315630996198,0.31079195043122304,0.3776442260169954,0.4748686450628022,0.6958441204443458,0.9967044717776974,0.30947270769760754,0.3765326944557968,0.47445920660933927,0.7042704698739796,0.9986885373612268,,,,,,,,,,,,,,1216.9456556560647,2.6708500295262713e-15,5.918457392884547e-16,0.0
46,8.914255092534984e-20,1.7772247623640904e-18,3.1603522763498085e-18,4.5434077601222985e-18,6.4446368817455256e-18,6.67714731227897e-20,1.7738886297258702e-18,3.2189431994381178e-18,4.630963077365727e-18,6.571373979700619e-18,9.995987171748186e-20,1.9560437585958333e-18,3.507400974048297e-18,5.09076872214909e-18,7.359922281688516e-18,7.331488051905985e-20,1.9409887603847402e-18,3.5441287724026395e-18,5.150234162355459e-18,7.46175217291396e-18,0.8331167363809519,0.8681674132411558,0.9009707341198325,0.927026610963093,0.9512320709357093,0.8436539570056459,0.877253474298785,0.9085927721963463,0.933486985059158,0.9565381006993897,0.3204031801373399,0.39011213654590504,0.4934249938735233,0.7225260607856983,0.995574601724559,0.3200704536826956,0.3898773786038385,0.49440612305637577,0.7335250672476894,0.9988408330726716,,,,,,,,,,,,,,1216.999140367497,1.1945450554911945e-15,7.918190905012145e-16,0.0
47,7.719530709135076e-20,1.6924347428065368e-18,3.10013101614906e-18,4.471227432018799e-18,6.366088099939833e-18,5.893663907337056e-20,1.6906916833174975e-18,3.1577748773120073e-18,4.5698413349798835e-18,6.503682858095595e-18,8.638881858098263e-20,1.8575796015826846e-18,3.409536781757201e-18,4.961484322522054e-18,7.20012486082404e-18,6.408080383637283e-20,1.836224204842233e-18,3.4539583147147697e-18,5.0294353112569395e-18,7.314686970534038e-18,0.8422469264761152,0.8747661773199141,0.9051690991289021,0.9293144511460356,0.9517312249969552,0.8546022400410662,0.8858759874301465,0.9150599552964053,0.9382768189727533,0.9596560925336171,0.3296113828028637,0.4025349134627718,0.5112889391223547,0.7465741463723989,0.9927278619005139,0.3306684421184133,0.40424629483510216,0.5149811041539702,0.7616257135013231,0.9989608439351305,,,,,,,,,,,,,,1217.0526250789292,1.6281195009992128e-15,3.8900059288457847e-16,0.0
48,6.472418923130688e-20,1.5953740201179944e-18,3.001657986766588e-18,4.359853263636468e-18,6.234893575987649e-18,5.325235517902525e-20,1.6030468051484959e-18,3.0829701952695564e-18,4.491994215371367e-18,6.4314447864496945e-18,7.182262341013279e-20,1.7400040874639745e-18,3.283415040006541e-18,4.810330137440256e-18,6.98635085368515e-18,5.726740637321852e-20,1.734927425832957e-18,3.347787139002421e-18,4.9200460800445e-18,7.152609381445559e-18,0.8418949021964552,0.8719559451652692,0.9000506145345184,0.9224207528630548,0.9430357614723347,0.8644046793113713,0.8936304181939585,0.9208889074854282,0.9425480810364989,0.9624241995675703,0.33522723945830984,0.41015301328460435,0.5229856900875899,0.7609998233657315,0.9808707073368821,0.3418534440613621,0.41869628307943857,0.5357679878499761,0.7878430146949149,0.999058855004225,,,,,,,,,,,,,,1217.1061097903614,1.530494428704393e-15,4.693012685085435e-16,0.0
49,5.529360968308544e-20,1.497713373523994e-18,2.8929450722622734e-18,4.2298785049658885e-18,6.058996699425695e-18,4.6344899129677804e-20,1.5051629785710935e-18,3.0033923526777264e-18,4.405168063872355e-18,6.333785177348512e-18,6.060826792408016e-20,1.628736642364399e-18,3.1462150474032907e-18,4.63140558064967e-18,6.7529426040648995e-18,5.0162422394531604e-20,1.6149801279000179e-18,3.2431398502185252e-18,4.792202233426202e-18,7.001081564601132e-18,0.8366329222872001,0.8644685213975488,0.8903739963039383,0.911013796058827,0.9300018236478582,0.8732397446917716,0.9006322738153492,0.9261311682655833,0.9463973780772469,0.9650040942531608,0.3393050890020813,0.4155783404902481,0.5319015633733326,0.7700873491314734,0.9648730442073592,0.35361656755299137,0.43332406752550284,0.5567797980037378,0.8128513136086456,0.9991427791022236,,,,,,,,,,,,,,1217.1595945017937,1.5003414329086948e-15,5.222722266913013e-16,0.0
50,4.8437231822125504e-20,1.3837354666148291e-18,2.768444282326181e-18,4.06319498452246e-18,5.8673622536314314e-18,4.032441084144019e-20,1.3924368373043083e-18,2.916948696057934e-18,4.30986676561475e-18,6.2421136990339355e-18,5.253635952959355e-20,1.4913159765450273e-18,2.9910077125005e-18,4.428617369281791e-18,6.4765578761376224e-18,4.33907687579438e-20,1.4911627296315844e-18,3.1340152856442805e-18,4.662192546747432e-18,6.841487403186515e-18,0.8252459445488242,0.8509141993693823,0.8748467017452447,0.8938498301969187,0.9112954397297429,0.8812877629998452,0.9069663211425163,0.930886219023652,0.949871051594415,0.9673085354132065,0.34107047564497456,0.41805237262615424,0.5366684731641658,0.7722275767102524,0.9433646961269834,0.36558828576481345,0.4486044496195131,0.5781884893592322,0.8359817852230439,0.9992194104436336,,,,,,,,,,,,,,1217.213079213226,1.1722601491898006e-15,5.908030307543503e-16,0.0
51,4.229991515083439e-20,1.2548247829724752e-18,2.6170007930250963e-18,3.871632992206415e-18,5.625705381901163e-18,3.5401963087340324e-20,1.283001855796449e-18,2.820811588579337e-18,4.2160252185004275e-18,6.142410240882437e-18,4.5575738362344894e-20,1.3497789665748832e-18,2.81587598775835e-18,4.1967751022368846e-18,6.166539447695637e-18,3.7999303087269004e-20,1.365461855432805e-18,3.0139456691712334e-18,4.533195510329542e-18,6.685921582598878e-18,0.8057554727185469,0.8292849505410261,0.8511873422110486,0.8686102823656651,0.8845898426660159,0.8886263527420205,0.9127820297557248,0.9352020977576392,0.9530079250116981,0.9693470754201186,0.33952425958100646,0.4163623589185394,0.5356848611733118,0.7654471034608603,0.9138742880108429,0.3781412260969656,0.4644063546403042,0.5993726763314928,0.8570399953256127,0.9992831591699962,,,,,,,,,,,,,,1217.2665639246582,9.770414067500756e-16,3.1739961647319075e-16,0.0
52,3.6411086291644876e-20,1.1259282490823716e-18,2.442583858151678e-18,3.648342450265292e-18,5.317629902840625e-18,3.164368615198937e-20,1.1745735298855526e-18,2.71706992132018e-18,4.113044870190349e-18,6.030620384450919e-18,3.9495234067227255e-20,1.2026923505490019e-18,2.615097588045984e-18,3.930838134274407e-18,5.807356005102429e-18,3.3770849340141293e-20,1.2465207142460265e-18,2.894272403220157e-18,4.402346167585577e-18,6.531548325617788e-18,0.7773871874421822,0.7987922407261093,0.8187128858611846,0.8345183411067498,0.849039402208778,0.8952834192374776,0.9180176427099404,0.9391248547248259,0.9558765412303869,0.9712528933316886,0.33402880004010954,0.4097870329259636,0.5277732278747425,0.7481090304798381,0.8756106827870029,0.39115932609520987,0.48045100923162004,0.6211451776800979,0.8759407299042103,0.9993362751350581,,,,,,,,,,,,,,1217.3200486360904,5.900597193926923e-16,2.739115874758663e-16,0.0
53,3.049246469193254e-20,1.0001060352151065e-18,2.2408410645225355e-18,3.3847931887135293e-18,4.9578463321672366e-18,2.864530050445614e-20,1.066191002201799e-18,2.611163252580658e-18,4.006005105752319e-18,5.913746492173587e-18,3.278304070493711e-20,1.0645667938916273e-18,2.3945279514930462e-18,3.631922056882107e-18,5.389898932038036e-18,3.0320943388193134e-20,1.1283495374654125e-18,2.7706501907786197e-18,4.269388837391923e-18,6.385216123563216e-18,0.738224741560711,0.7575054582457762,0.7753757797857141,0.7895707542372098,0.8025830318128012,0.9013728073918307,0.9228284018638628,0.9427201007332593,0.9585059482994001,0.9729823823865973,0.32337156626188296,0.3968056708828236,0.5118509185277184,0.7185283183599461,0.8264325492413698,0.4050389725200978,0.49659634974077965,0.6425808755624033,0.8933942240742813,0.9993839878763136,,,,,,,,,,,,,,1217.3735333475227,5.220702367928171e-16,2.580087694880604e-16,0.0
54,2.5179045350683833e-20,8.561344985266658e-19,2.0000089374737368e-18,3.048024930325161e-18,4.4821959038218584e-18,2.5407602562906028e-20,9.580120745763931e-19,2.5029738697161295e-18,3.895203724997905e-18,5.814668022067184e-18,2.712674045901896e-20,9.101956738452064e-19,2.128866603815279e-18,3.260885739581369e-18,4.858616312849652e-18,2.6998545414344194e-20,1.0099659148876634e-18,2.6441587071245137e-18,4.134646149239194e-18,6.228301865520195e-18,0.6798177251057149,0.6966858604281145,0.7123481128537672,0.7247802551956689,0.7361952103897373,0.9069610619430037,0.9272394331459585,0.9460068364322837,0.960893578856496,0.9745566063622751,0.30357128667091654,0.37207018310094025,0.48036780931468526,0.6679512648328545,0.7570357974967984,0.4178955702025834,0.5128331646365553,0.663990151327559,0.9086966866495558,0.9994262713012014,,,,,,,,,,,,,,1217.427018058955,6.519744964435393e-16,5.650974336433849e-16,0.0
55,1.9663549097928718e-20,6.855609326665452e-19,1.6561206103474462e-18,2.542221443581068e-18,3.761576445329937e-18,2.2601510108118365e-20,8.3997199686715895e-19,2.3869059893509465e-18,3.7788613721693885e-18,5.707552168099067e-18,2.1210416503461304e-20,7.274956232572749e-19,1.7596590776200862e-18,2.7132135196013572e-18,4.059894605697047e-18,2.4066184870986035e-20,8.875560626924372e-19,2.513176781688847e-18,3.989737279818292e-18,6.06289387643413e-18,0.5781567838211759,0.5919906479714786,0.6047997985887203,0.6149731902103469,0.6243067527359073,0.9120736286581073,0.931288962442636,0.9490340323425059,0.9630884155722913,0.9759954313933848,0.26194708258557575,0.3210162477524802,0.414575472445465,0.5720737584182123,0.6413421169176393,0.4314265086600668,0.5298222258277623,0.6849161163867785,0.9226906017203336,0.9994657963270801,,,,,,,,,,,,,,1217.4805027703871,8.059492665305649e-16,1.2774838977314816e-16,0.0
